movie_name,review_anger,review_fear,review_sadness,review_joy,review_disgust,review_surprise,review_trust,review_anticipation,summary_anger,summary_fear,summary_sadness,summary_joy,summary_disgust,summary_surprise,summary_trust,summary_anticipation,combined_anger,combined_fear,combined_sadness,combined_joy,combined_disgust,combined_surprise,combined_trust,combined_anticipation
flicka,2.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0
flight,2.0,4.0,2.0,5.0,0.0,4.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,4.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,4.0,6.0,4.0
flight of the navigator,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
flight of the phoenix,5.0,6.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,6.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,6.0,4.0,2.0,3.0,4.0,2.0,3.0
flight of the red balloon,0.0,1.0,4.0,12.0,3.0,9.0,7.0,10.0,0.0,1.0,4.0,12.0,3.0,9.0,7.0,10.0,0.0,1.0,4.0,12.0,3.0,9.0,7.0,10.0
flightplan,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
flipped,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
flipper,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0
flirt,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
flirting with disaster,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
flora & ulysses,0.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0
flora and son,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0
flow: for love of water,2.0,2.0,2.0,2.0,1.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,3.0
flower,1.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0
flowers,1.0,0.0,3.0,4.0,0.0,4.0,3.0,7.0,1.0,0.0,3.0,4.0,0.0,4.0,3.0,7.0,1.0,0.0,3.0,4.0,0.0,4.0,3.0,7.0
flowers in the attic,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0
flubber,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
flushed away,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
fly away,0.0,1.0,2.0,7.0,0.0,0.0,7.0,9.0,0.0,1.0,2.0,7.0,0.0,0.0,7.0,9.0,0.0,1.0,2.0,7.0,0.0,0.0,7.0,9.0
fly me to the moon 3d,3.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0
flyboys,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0
flying down to rio,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
flypaper,6.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,6.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,6.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0
focus,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0
folk hero & funny guy,0.0,0.0,0.0,5.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,5.0
folklore: the long pond studio sessions,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
follow that bird,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
following,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
following sean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
food beware: the french organic revolution,4.0,7.0,4.0,8.0,1.0,3.0,12.0,9.0,4.0,7.0,4.0,8.0,1.0,3.0,12.0,9.0,4.0,7.0,4.0,8.0,1.0,3.0,12.0,9.0
food of love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"food, inc.",3.0,9.0,6.0,7.0,5.0,2.0,14.0,5.0,3.0,9.0,6.0,7.0,5.0,2.0,14.0,5.0,3.0,9.0,6.0,7.0,5.0,2.0,14.0,5.0
fool for love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fool's gold,3.0,5.0,4.0,8.0,3.0,1.0,8.0,13.0,3.0,5.0,4.0,8.0,3.0,1.0,8.0,13.0,3.0,5.0,4.0,8.0,3.0,1.0,8.0,13.0
fools rush in,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
footlight parade,1.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0
footloose,1.0,1.5,2.0,2.5,0.0,1.0,0.5,0.0,1.0,1.5,2.0,2.5,0.0,1.0,0.5,0.0,1.0,1.5,2.0,2.5,0.0,1.0,0.5,0.0
footprints,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0
for a few dollars more,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
"for a good time, call...",3.0,4.0,2.0,5.0,2.0,3.0,6.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,6.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,6.0,4.0
for a woman,2.0,7.0,4.0,3.0,2.0,3.0,5.0,9.0,2.0,7.0,4.0,3.0,2.0,3.0,5.0,9.0,2.0,7.0,4.0,3.0,2.0,3.0,5.0,9.0
for all mankind,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
for colored girls,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0
for ellen,4.0,2.0,4.0,10.0,2.0,3.0,8.0,9.0,4.0,2.0,4.0,10.0,2.0,3.0,8.0,9.0,4.0,2.0,4.0,10.0,2.0,3.0,8.0,9.0
for greater glory,1.0,2.0,0.0,6.0,0.0,2.0,6.0,7.0,1.0,2.0,0.0,6.0,0.0,2.0,6.0,7.0,1.0,2.0,0.0,6.0,0.0,2.0,6.0,7.0
for keeps?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
for love or money,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0
for no good reason,0.0,0.0,1.0,6.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,4.0
for sama,4.0,8.0,6.0,11.0,0.0,2.0,4.0,8.0,4.0,8.0,6.0,11.0,0.0,2.0,4.0,8.0,4.0,8.0,6.0,11.0,0.0,2.0,4.0,8.0
for the love of spock,1.0,1.0,1.0,8.0,1.0,2.0,11.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,11.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,11.0,7.0
for the plasma,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
for whom the bell tolls,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0
for your consideration,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
for your eyes only,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
forbidden lie$,4.0,7.0,6.0,8.0,3.0,4.0,9.0,5.0,4.0,7.0,6.0,8.0,3.0,4.0,9.0,5.0,4.0,7.0,6.0,8.0,3.0,4.0,9.0,5.0
forbidden planet,2.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0
force majeure,3.0,4.0,5.0,8.0,2.0,6.0,5.0,10.0,3.0,4.0,5.0,8.0,2.0,6.0,5.0,10.0,3.0,4.0,5.0,8.0,2.0,6.0,5.0,10.0
force of evil,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
force of nature,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0
forces of nature,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
ford v ferrari,0.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,0.8,1.2000000000000002,0.4,2.8,0.4,1.2,3.0,1.6
foreign correspondent,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0
foreign sister,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
forever strong,7.0,4.0,3.0,2.0,1.0,3.0,7.0,1.0,7.0,4.0,3.0,2.0,1.0,3.0,7.0,1.0,7.0,4.0,3.0,2.0,1.0,3.0,7.0,1.0
forever young,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0
forget baghdad: jews and arabs - the iraqi connection,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
forgetting sarah marshall,4.0,6.0,6.0,7.0,2.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,2.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,2.0,6.0,5.0,5.0
forgiving dr. mengele,4.0,4.0,2.0,3.0,2.0,4.0,9.0,8.0,4.0,4.0,2.0,3.0,2.0,4.0,9.0,8.0,4.0,4.0,2.0,3.0,2.0,4.0,9.0,8.0
forks over knives,8.0,11.0,10.0,10.0,7.0,7.0,14.0,10.0,8.0,11.0,10.0,10.0,7.0,7.0,14.0,10.0,8.0,11.0,10.0,10.0,7.0,7.0,14.0,10.0
formosa betrayed,3.0,5.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,1.0
formula 51,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
forrest gump,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
forsaken,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0
fort apache the bronx,1.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0
fort bliss,2.0,2.0,6.0,4.0,1.0,0.0,6.0,3.0,2.0,2.0,6.0,4.0,1.0,0.0,6.0,3.0,2.0,2.0,6.0,4.0,1.0,0.0,6.0,3.0
fort tilden,3.0,3.0,3.0,7.0,1.0,4.0,9.0,9.0,3.0,3.0,3.0,7.0,1.0,4.0,9.0,9.0,3.0,3.0,3.0,7.0,1.0,4.0,9.0,9.0
fortress,2.0,7.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,7.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,7.0,4.0,1.0,3.0,1.0,2.0,3.0
fortune favors lady nikuko,0.0,1.0,4.0,5.0,0.0,2.0,6.0,3.0,0.0,1.0,4.0,5.0,0.0,2.0,6.0,3.0,0.0,1.0,4.0,5.0,0.0,2.0,6.0,3.0
forty shades of blue,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0
foul play,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0
four brothers,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0
four christmases,1.0,3.0,5.0,8.0,0.0,1.0,5.0,10.0,1.0,3.0,5.0,8.0,0.0,1.0,5.0,10.0,1.0,3.0,5.0,8.0,0.0,1.0,5.0,10.0
four good days,6.0,4.0,5.0,3.0,4.0,0.0,2.0,2.0,6.0,4.0,5.0,3.0,4.0,0.0,2.0,2.0,6.0,4.0,5.0,3.0,4.0,0.0,2.0,2.0
four hours at the capitol,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
four kids and it,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0
four lions,1.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0
four lovers,2.0,1.0,0.0,3.0,0.0,2.0,4.0,6.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,6.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,6.0
four weddings and a funeral,0.5,0.5,0.5,2.5,0.5,0.0,3.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.3,0.3,0.3,2.7,0.3,0.0,3.7,1.7
fourteen,4.0,6.0,3.0,6.0,4.0,2.0,11.0,5.0,4.0,6.0,3.0,6.0,4.0,2.0,11.0,5.0,4.0,6.0,3.0,6.0,4.0,2.0,11.0,5.0
foxcatcher,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0
foxes,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0
foxy brown,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
fracture,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0
framing agnes,2.0,4.0,3.0,3.0,2.0,1.0,3.0,6.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,6.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,6.0
framing britney spears,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
framing john delorean,4.0,1.0,3.0,3.0,4.0,1.0,5.0,6.0,4.0,1.0,3.0,3.0,4.0,1.0,5.0,6.0,4.0,1.0,3.0,3.0,4.0,1.0,5.0,6.0
france,0.0,2.0,3.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,4.0
frances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frances ha,0.0,0.5,0.25,0.5,0.0,0.25,0.75,0.5,0.0,0.5,0.25,0.5,0.0,0.25,0.75,0.5,0.0,0.5,0.25,0.5,0.0,0.25,0.75,0.5
francis ford coppola presents: the legend of suriyothai,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0
frank,1.0,3.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,3.0
frank & lola,6.0,5.0,4.0,5.0,6.0,6.0,11.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,11.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,11.0,5.0
frankenstein's army,2.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0
frankenweenie,1.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0
frankie,1.0,2.0,2.0,7.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,7.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,7.0,1.0,2.0,5.0,6.0
frankie & alice,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0
frankie and johnny,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0
frankie and johnny are married,1.0,2.0,2.0,5.0,1.0,1.0,7.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,7.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,7.0,6.0
frantic,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
frantz,3.0,7.0,8.0,5.0,1.0,2.0,3.0,2.0,3.0,7.0,8.0,5.0,1.0,2.0,3.0,2.0,3.0,7.0,8.0,5.0,1.0,2.0,3.0,2.0
fratricide,5.0,7.0,6.0,3.0,3.0,3.0,2.0,3.0,5.0,7.0,6.0,3.0,3.0,3.0,2.0,3.0,5.0,7.0,6.0,3.0,3.0,3.0,2.0,3.0
freak show,1.0,4.0,2.0,4.0,1.0,1.0,9.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,9.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,9.0,2.0
freak weather,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0
freaked,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
freakonomics,6.0,6.0,1.0,6.0,3.0,3.0,11.0,8.0,6.0,6.0,1.0,6.0,3.0,3.0,11.0,8.0,6.0,6.0,1.0,6.0,3.0,3.0,11.0,8.0
freaks,1.0,3.0,1.0,2.5,0.5,1.5,4.5,1.5,1.0,3.0,1.0,2.5,0.5,1.5,4.5,1.5,1.0,3.0,1.0,2.5,0.5,1.5,4.5,1.5
freaky,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,15.0,6.0,2.0,9.0,1.0,3.0,5.0,4.4,6.0,3.0000000000000004,0.8,4.2,0.4,1.8000000000000003,2.0
freaky friday,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.19999999999999998,0.19999999999999998,0.6,1.0,0.0,0.19999999999999998,0.8,0.4
fred claus,6.0,5.0,4.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,4.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,4.0,5.0,4.0,2.0,7.0,6.0
fred won't move out,3.0,3.0,5.0,2.0,0.0,3.0,6.0,3.0,3.0,3.0,5.0,2.0,0.0,3.0,6.0,3.0,3.0,3.0,5.0,2.0,0.0,3.0,6.0,3.0
freddy got fingered,0.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0
freddy vs. jason,4.0,5.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,0.0,2.0,1.0,2.0,2.0
freddy's dead: the final nightmare,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
free angela & all political prisoners,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
free birds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.4,0.0,1.4,0.0,0.4,0.8,1.6
free chol soo lee,3.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0
free guy,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.5142857142857142,0.2571428571428571,0.5714285714285714,1.0571428571428572,0.1714285714285714,0.6571428571428571,1.2857142857142858,0.5714285714285714
free men,5.0,9.0,3.0,4.0,1.0,2.0,7.0,2.0,5.0,9.0,3.0,4.0,1.0,2.0,7.0,2.0,5.0,9.0,3.0,4.0,1.0,2.0,7.0,2.0
free ride,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0
free solo,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
free state of jones,8.0,8.0,2.0,0.0,2.0,0.0,1.0,3.0,8.0,8.0,2.0,0.0,2.0,0.0,1.0,3.0,8.0,8.0,2.0,0.0,2.0,0.0,1.0,3.0
free willy,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
freedom,6.0,13.0,7.0,4.0,3.0,1.0,7.0,9.0,6.0,13.0,7.0,4.0,3.0,1.0,7.0,9.0,6.0,13.0,7.0,4.0,3.0,1.0,7.0,9.0
