movie_name,review_anger,review_fear,review_sadness,review_joy,review_disgust,review_surprise,review_trust,review_anticipation,summary_anger,summary_fear,summary_sadness,summary_joy,summary_disgust,summary_surprise,summary_trust,summary_anticipation,combined_anger,combined_fear,combined_sadness,combined_joy,combined_disgust,combined_surprise,combined_trust,combined_anticipation
welcome to the dollhouse,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0
welcome to the jungle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
welcome to the punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
welcome to the rileys,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0
well never have paris,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
wendell  wild,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,1.4000000000000001,1.0,2.0,1.2,1.2000000000000002,1.6,1.2,1.8000000000000003
wendigo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
wendy,2.0,3.0,2.0,4.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,0.0,1.0,3.0,4.0
wendy and lucy,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0
went to coney island on a mission from god be back by five,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
werckmeister harmonies,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
were all going to the worlds fair,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0
were no angels,1.0,1.5,0.5,1.0,0.5,0.0,2.0,1.5,1.0,1.5,0.5,1.0,0.5,0.0,2.0,1.5,1.0,1.5,0.5,1.0,0.5,0.0,2.0,1.5
were the millers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
werewolf,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
werewolf by night,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0
werewolves within,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
wes cravens new nightmare,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0
west of memphis,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
west of sunshine,3.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0
west of the jordan river,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0
west side story,0.4,0.4666666666666667,0.6,0.4,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.04,0.6799999999999999,0.76,1.4400000000000002,0.16,0.16,0.8400000000000001,0.64
western,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.5
western stars,2.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0
westwood punk icon activist,2.0,2.0,0.0,4.0,1.0,0.0,3.0,6.0,2.0,2.0,0.0,4.0,1.0,0.0,3.0,6.0,2.0,2.0,0.0,4.0,1.0,0.0,3.0,6.0
wet hot american summer,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
wet season,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0
wework or the making and breaking of a 47 billion unicorn,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
weâre all going to the worldâs fair,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5
whale rider,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0
what a girl wants,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
what about bob,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
what alice found,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
what did jack do,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what do we see when we look at the sky,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
what doesnt kill you,2.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0
what dreams may come,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
what ever happened to baby jane,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0
what happened miss simone,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
what happened to monday,1.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0
what happens in vegas,4.0,9.0,4.0,14.0,4.0,4.0,11.0,6.0,4.0,9.0,4.0,14.0,4.0,4.0,11.0,6.0,4.0,9.0,4.0,14.0,4.0,4.0,11.0,6.0
what if,2.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0
what is democracy,0.0,3.0,0.0,4.0,0.0,2.0,7.0,5.0,0.0,3.0,0.0,4.0,0.0,2.0,7.0,5.0,0.0,3.0,0.0,4.0,0.0,2.0,7.0,5.0
what josiah saw,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0
what keeps you alive,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0
what lies beneath,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
what love is,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
what maisie knew,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
what men want,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0
what our fathers did a nazi legacy,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
what planet are you from,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
what richard did,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0
what the  do we know,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
what the bleep down the rabbit hole,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
what the constitution means to me,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
what they had,0.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0
what time is it over there,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0
what to do in case of fire,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
what to expect when youre expecting,1.0,1.0,1.0,3.0,0.0,1.0,6.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,6.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,6.0,5.0
what we become,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0
what we do in the shadows,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.8,0.5714285714285714,0.4857142857142857,0.7428571428571429,0.0857142857142857,0.0,1.1428571428571428,0.5714285714285714
what we do is secret,1.0,2.0,2.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,4.0
what will people say,1.0,1.0,0.0,5.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,5.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,5.0,0.0,2.0,5.0,3.0
what women want,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
what you gonna do when the worlds on fire,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
whatever it takes,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0
whatever works,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
whats cooking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
whats love got to do with it,1.0,2.0,1.5,5.0,0.0,1.5,3.5,3.5,1.0,2.0,1.5,5.0,0.0,1.5,3.5,3.5,1.0,2.0,1.5,5.0,0.0,1.5,3.5,3.5
whats the matter with kansas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
whats up tiger lily,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
whats your number,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
wheel of fortune and fantasy,0.0,2.0,1.0,5.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,5.0,0.0,2.0,6.0,3.0
when a stranger calls,1.0,3.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,3.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,3.5,0.5,1.0,0.5,1.0,0.5,0.5
when animals dream,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
when brendan met trudy,3.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0
when do we eat,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
when evening falls on bucharest or metabolism,3.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0
when harry met sally,0.0,1.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,2.0
when harry met sallyâ,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364
when i saw you,0.0,2.0,2.0,6.0,0.0,2.0,6.0,7.0,0.0,2.0,2.0,6.0,0.0,2.0,6.0,7.0,0.0,2.0,2.0,6.0,0.0,2.0,6.0,7.0
when in rome,0.0,1.0,0.0,5.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,5.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,5.0,0.0,3.0,3.0,3.0
when lambs become lions,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0
when marnie was there,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.8000000000000003,0.0,0.4,2.6,1.0
when the bough breaks,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0
when the levees broke a requiem in four acts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
when the road bends tales of a gypsy caravan,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0
when the sea rises,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
when two worlds collide,1.0,3.0,1.0,2.0,0.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0,3.0
when we leave,4.0,6.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,2.0,4.0,4.0
when we were kings,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
when will i be loved,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
when you finish saving the world,0.0,1.0,2.0,4.0,0.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,0.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,0.0,1.0,5.0,6.0
when youre strange,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
where do we go now,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0
where eagles dare,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
where hope grows,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
where is kyra,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0
where soldiers come from,3.0,4.0,2.0,8.0,0.0,2.0,5.0,7.0,3.0,4.0,2.0,8.0,0.0,2.0,5.0,7.0,3.0,4.0,2.0,8.0,0.0,2.0,5.0,7.0
where the boys are,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
where the crawdads sing,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,8.0,4.0,3.0,1.0,1.0,2.0,5.0,0.4857142857142857,3.285714285714286,1.6857142857142857,1.2857142857142858,0.4857142857142857,0.4857142857142857,0.8857142857142858,2.085714285714286
where the day takes you,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0
where the money is,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
where the truth lies,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0
where the wild things are,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0
where to invade next,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
whered you go bernadette,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0
wheres marlowe,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0
wheres my roy cohn,2.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0
wheres the party yaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
which way is the front line from here the life and time of tim hetherington,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
while you were sleeping,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0
whip it,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
whiplash,0.3888888888888889,0.4444444444444444,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.23333333333333334,0.26666666666666666,0.6,0.8333333333333334,0.16666666666666666,0.5333333333333333,1.366666666666667,0.9666666666666667
whipped,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
whiskey tango foxtrot,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
whisky,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
whisky galore,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0
whisper of the heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white bird in a blizzard,3.0,4.0,5.0,4.0,1.0,1.0,7.0,7.0,3.0,4.0,5.0,4.0,1.0,1.0,7.0,7.0,3.0,4.0,5.0,4.0,1.0,1.0,7.0,7.0
white boy rick,1.0,3.0,3.0,2.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,5.0,1.0
white chicks,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.6,1.2,0.6,1.4,0.6,0.0,0.8,1.4
white christmas,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0
white elephant,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0
white girl,2.0,1.0,4.0,5.0,0.0,2.0,4.0,5.0,2.0,1.0,4.0,5.0,0.0,2.0,4.0,5.0,2.0,1.0,4.0,5.0,0.0,2.0,4.0,5.0
white god,0.0,3.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,5.0
white hot the rise  fall of abercrombie  fitch,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0
white house down,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0
